genome_id,umap_x,umap_y
RS_GCF_003112615.1,10.999384,23.84938
RS_GCF_005405665.1,-7.6702714,-4.4635267
RS_GCF_001365375.1,-2.413217,2.596319
RS_GCF_910574155.1,1.4482147,17.365273
GB_GCA_910575155.1,19.4042,8.57072
RS_GCF_001456295.2,-8.164259,5.644948
GB_GCA_000990325.1,-15.41934,3.4020903
GB_GCA_000995735.1,-3.5176983,18.891754
RS_GCF_000955925.1,-1.0642672,-1.9172753
RS_GCF_001533145.1,-0.6575396,25.24405
RS_GCF_001035605.1,9.675686,15.713623
RS_GCF_001573065.1,10.398842,-0.36275053
RS_GCF_001980265.1,-0.65707165,25.244663
GB_GCA_001797255.1,-15.386703,3.378588
GB_GCA_001782395.1,-3.5172398,18.89137
GB_GCA_002071415.1,5.0988684,-7.924767
RS_GCF_001680185.1,-2.474763,-2.671297
RS_GCF_001683515.1,8.4982195,4.07809
RS_GCF_001673805.1,16.54712,-8.030789
RS_GCF_001674865.1,16.33256,-7.487585
RS_GCF_001943905.1,-18.233927,5.5455
RS_GCF_002085795.1,3.7846775,-0.73367023
RS_GCF_003265995.1,-11.529336,7.9601855
RS_GCF_002183195.1,16.604784,-8.091041
GB_GCA_002786735.1,19.395744,12.439116
GB_GCA_002785365.1,-0.45895606,15.899999
RS_GCF_002090275.1,9.996119,0.5191081
RS_GCF_002178265.1,10.780266,-6.665571
RS_GCF_002202115.1,11.750896,14.275508
RS_GCF_002776365.1,3.9289136,-2.3682308
GB_GCA_002741825.1,14.734538,-0.45176902
RS_GCF_003547555.1,3.909715,-2.8179162
RS_GCF_002735285.1,-5.769891,4.7815204
GB_GCA_002868805.1,-5.0291953,-9.110288
GB_GCA_003170415.1,12.240739,7.9695644
GB_GCA_003133955.1,17.706396,2.7341218
GB_GCA_003564505.1,19.987862,-3.2482743
GB_GCA_003555325.1,-4.498047,-13.052641
GB_GCA_002967035.1,11.36687,7.27638
RS_GCF_003015005.1,12.088548,5.8377132
RS_GCF_003057115.1,3.8485703,1.2395104
RS_GCF_004684655.1,5.5438843,-10.128787
RS_GCF_003064865.1,-5.7334633,-5.3933897
RS_GCF_008754375.1,0.30697975,-2.8026326
RS_GCF_003234215.1,-2.030096,8.513523
RS_GCF_003225895.1,4.0823708,4.3754463
GB_GCA_003146635.1,5.3997083,-9.98889
GB_GCA_003649185.1,-5.8603573,-13.553969
RS_GCF_003256865.1,9.67577,15.713062
RS_GCF_003257705.1,-2.1018221,-2.785756
RS_GCF_003395885.1,-15.456305,8.6885605
RS_GCF_009690605.1,4.0841365,10.533447
RS_GCF_004310815.1,5.4622374,7.6767535
GB_GCA_004293275.1,3.222486,5.899083
RS_GCF_005518805.1,-11.268764,2.491967
GB_GCA_007124025.1,5.438497,22.902813
GB_GCA_007123935.1,20.02621,-3.28536
RS_GCF_008016755.1,4.9686522,2.4941669
RS_GCF_004110265.1,-20.502077,6.6904855
RS_GCF_022696065.1,-7.7220054,3.5271873
GB_GCA_004213335.1,-2.6061466,9.930479
RS_GCF_004308925.1,26.458834,-0.74197793
RS_GCF_004403055.1,7.828825,-1.9484627
RS_GCF_004402575.1,2.459287,13.691498
RS_GCF_004614175.1,4.075411,-1.1543523
RS_GCF_009873615.1,-0.24941517,3.4082842
RS_GCF_009882995.1,4.944145,2.5232453
RS_GCF_009891335.1,5.0781283,-20.608139
RS_GCF_020117225.1,9.800853,-13.411756
RS_GCF_013423475.1,1.6487944,15.798831
GB_GCA_009758405.1,6.8426657,-1.2719579
RS_GCF_010179835.1,-4.0745525,-3.473204
RS_GCF_013134095.1,4.073882,2.581612
RS_GCF_014531415.1,-4.0544863,2.9407527
RS_GCF_016758425.1,11.579045,-8.046164
RS_GCF_018359805.1,-5.5930586,-0.4838291
RS_GCF_016925275.1,11.995253,20.488602
RS_GCF_024205425.1,-5.0698423,-1.3140358
RS_GCF_017584365.1,2.6477587,2.228812
GB_GCA_019739235.1,-1.4548485,9.0765505
RS_GCF_019278075.1,-0.1915218,4.174252
GB_GCA_018900435.1,-5.7281346,-19.409513
GB_GCA_018829025.1,15.336476,7.222926
GB_GCA_022747395.1,-1.6131185,21.612349
GB_GCA_022733875.1,5.6790395,-14.056921
GB_GCA_022731225.1,6.5293045,18.724518
GB_GCA_022600595.1,-1.3380014,-7.6021285
GB_GCA_021200155.1,-7.528569,4.3532867
GB_GCA_022729875.1,-9.09543,-4.7920313
RS_GCF_022525365.1,3.0867157,0.43458593
GB_GCA_022704545.1,-13.093204,-6.2525845
GB_GCA_024508815.1,-2.579801,1.2728398
RS_GCF_003402495.1,-12.138301,-8.413271
RS_GCF_003115115.2,13.174831,14.432653
RS_GCF_000710365.2,2.2202444,2.5272214
RS_GCF_003995435.1,-2.6477466,-2.7015104
RS_GCF_001525925.1,-2.6812098,3.6812596
RS_GCF_001533945.1,2.9102256,25.716822
RS_GCF_001035285.1,-16.356516,-13.193268
RS_GCF_001295295.1,-7.33856,1.2219765
RS_GCF_001557305.1,6.715752,-7.2850113
GB_GCA_001820325.1,15.799003,-12.051374
GB_GCA_001790625.1,22.093048,-0.79121655
RS_GCF_001994665.1,19.488585,18.872786
RS_GCF_001698675.1,-1.5527292,3.8196087
RS_GCF_001956965.1,3.1164951,1.5190421
RS_GCF_001910135.1,3.9226167,-7.399996
RS_GCF_001852175.1,-19.013,6.0941343
RS_GCF_001843475.1,-19.007864,6.1041055
RS_GCF_001845335.1,-18.414845,4.4399037
RS_GCF_002966595.1,-16.036057,0.30764604
RS_GCF_002268935.1,0.24102212,-8.820732
RS_GCF_003356225.1,-0.10890813,-1.5260164
RS_GCF_002246455.1,-11.494097,1.2201581
RS_GCF_020224095.1,-3.0530527,0.88913924
RS_GCF_003841955.1,-1.258962,1.7401354
RS_GCF_002447295.1,-17.106945,7.163703
RS_GCF_005886365.1,24.603823,-0.50913846
GB_GCA_003134275.1,14.5829735,9.615106
RS_GCF_008921855.1,-4.219669,5.907077
RS_GCF_003398045.1,-18.159357,5.471301
RS_GCF_003345925.1,0.11366256,4.539264
RS_GCF_003596605.1,-3.2009597,17.078136
RS_GCF_004169875.1,11.434804,-13.296692
GB_GCA_004559305.1,13.347956,18.470127
RS_GCF_016805465.1,-6.8816977,-7.2550507
RS_GCF_004684865.1,3.6891453,1.7193297
GB_GCA_005889535.1,23.995415,9.97088
RS_GCF_005785115.1,11.802291,4.1933513
RS_GCF_005862215.1,-0.8247288,3.4146492
GB_GCA_009680275.1,2.3815281,-21.121347
RS_GCF_006802045.1,-5.317136,12.838539
RS_GCF_020119115.1,9.801622,-13.410011
RS_GCF_014855595.1,3.895972,-2.760754
RS_GCF_008762855.1,-7.00038,5.2890706
GB_GCA_009705525.1,23.27907,2.8890207
GB_GCA_014864365.1,-12.768349,3.3549628
RS_GCF_012278855.1,13.181509,-19.566528
RS_GCF_011784665.1,7.25645,-11.93041
GB_GCA_018676655.1,27.155529,4.760113
RS_GCF_017177475.2,-6.681957,-1.371597
GB_GCA_020848765.1,10.208771,-5.555941
GB_GCA_016106425.1,2.968706,14.424392
RS_GCF_016652515.1,10.951541,-11.679897
RS_GCF_018128165.1,1.1626259,-15.579862
RS_GCF_022127815.1,-15.10019,11.2119875
RS_GCF_022134265.1,16.728344,10.059892
RS_GCF_022128365.1,-18.284647,5.595309
GB_GCA_023666275.1,-18.234234,5.5802627
RS_GCF_020163395.1,-0.37624484,-10.423103
GB_GCA_022731655.1,6.5301137,18.72264
RS_GCF_019659885.1,-11.702626,5.361348
RS_GCF_020684425.1,5.440636,4.289495
GB_GCA_022821405.1,0.2182364,8.731563
RS_GCF_023074375.1,5.542234,-10.127176
RS_GCF_023716385.1,4.749791,2.2323117
RS_GCF_001152345.1,-2.3744,2.8428254
RS_GCF_900696085.1,-4.8881245,10.1022835
RS_GCF_902705705.1,5.551676,3.2685137
RS_GCF_904887605.1,8.212927,9.8831215
RS_GCF_000931825.1,-17.428144,-5.0021544
RS_GCF_001531005.1,5.5869856,25.135906
RS_GCF_001011955.1,18.40529,-14.01558
RS_GCF_001400055.1,-14.690088,5.3199096
RS_GCF_001432975.1,-17.110973,-12.527652
RS_GCF_001415185.1,-16.37738,-13.174723
GB_GCA_001426025.1,-5.3207994,12.845892
RS_GCF_001977885.1,-5.2343535,16.044655
GB_GCA_001789085.1,7.8994484,22.72283
GB_GCA_001823185.1,16.337164,18.6078
GB_GCA_001871355.1,21.832407,-12.414595
RS_GCF_001541035.2,9.246623,0.95130354
GB_GCA_002071485.1,8.350815,5.02075
RS_GCF_001691585.1,3.7263548,-7.02597
GB_GCA_002303265.1,-6.3718176,12.256324
RS_GCF_002007785.1,5.8088183,-1.5021204
GB_GCA_002783345.1,21.832348,-12.415492
RS_GCF_002122195.1,-11.699109,-11.253374
RS_GCF_002113105.1,-8.165364,5.6396704
RS_GCF_013170245.1,9.603817,10.489404
RS_GCF_002283965.1,-7.2500067,10.359809
RS_GCF_003585465.1,-1.0848833,2.98942
RS_GCF_003842795.1,23.307592,2.8346615
GB_GCA_003134765.1,17.802011,2.6407156
GB_GCA_003157895.1,12.495615,12.751056
GB_GCA_003156415.1,9.56257,20.28651
GB_GCA_003152555.1,17.85269,2.5887585
GB_GCA_003163255.1,12.494353,12.754694
GB_GCA_013822535.1,3.9015613,-7.1782074
RS_GCF_003011535.1,6.032485,-5.054936
RS_GCF_003237335.1,17.416578,-10.678952
RS_GCF_003237865.1,17.411633,-10.6810665
RS_GCF_003256055.1,9.667687,15.720527
RS_GCF_003395625.1,-15.456305,8.6885605
RS_GCF_003395265.1,-10.79947,2.1144307
RS_GCF_003431365.1,1.8605293,8.675938
RS_GCF_003950275.1,10.216904,-5.5112576
GB_GCA_007127335.1,5.483747,22.936852
GB_GCA_007131285.1,5.438497,22.902813
RS_GCF_008422195.1,3.9064448,-20.814201
GB_GCA_009837245.1,23.010338,7.7035103
GB_GCA_009704725.1,23.31597,2.848739
RS_GCF_008933175.2,-4.4975567,-13.05279
RS_GCF_009675675.1,-5.6489453,7.137455
RS_GCF_009733875.1,-12.468758,0.56012255
GB_GCA_009768845.1,-0.056042567,0.3916064
RS_GCF_014279875.1,-2.1992745,9.457428
RS_GCF_014349355.1,-5.3432055,-9.726494
GB_GCA_018672135.1,21.478949,3.1530128
GB_GCA_018671365.1,22.564228,-3.9955025
GB_GCA_018693485.1,24.725548,-8.183652
GB_GCA_018265075.1,1.6482687,15.797774
RS_GCF_014076605.1,-8.305103,5.4835963
RS_GCF_015697645.1,4.3155513,-0.51728326
GB_GCA_016842515.1,-3.905347,0.6027711
GB_GCA_017852535.1,10.939282,11.768839
RS_GCF_017696745.1,19.124554,6.478097
GB_GCA_018929575.1,-11.773101,11.042908
RS_GCF_017290475.1,-6.4636645,-0.565077
RS_GCF_018361455.1,3.8011432,0.9877051
RS_GCF_019928505.1,5.100445,-7.920893
GB_GCA_018828825.1,-5.409218,24.142845
RS_GCF_020163575.1,-4.2654514,6.3307724
GB_GCA_022721035.1,-20.411482,1.0941399
RS_GCF_019660365.1,-11.702711,5.3614306
GB_GCA_020532295.1,13.675097,-8.846253
RS_GCF_021648805.1,0.719004,-11.310851
RS_GCF_023572805.1,17.484787,-10.616414
RS_GCF_001547915.1,-0.9135635,-2.4491932
RS_GCF_009938325.1,8.115892,-0.0884106
RS_GCF_900155715.1,8.212496,9.882191
RS_GCF_001597195.1,2.8088331,-2.5273569
GB_GCA_001563875.1,8.478658,13.362148
RS_GCF_001980365.1,2.9386709,25.7477
GB_GCA_001789535.1,13.471908,-17.166597
GB_GCA_001781335.1,15.795413,-12.055679
GB_GCA_001775965.1,13.4720955,-17.160969
RS_GCF_003025175.1,0.26471233,6.114819
RS_GCF_001991995.1,19.48843,18.872538
RS_GCF_001992385.1,19.486616,18.870811
RS_GCF_001669185.1,16.601477,-8.078936
RS_GCF_001841015.1,-18.301874,5.5172086
RS_GCF_001843805.1,-15.089042,11.2189045
RS_GCF_002989545.1,-16.036686,0.3070842
RS_GCF_002904225.1,0.73762184,-5.1695914
RS_GCF_002015035.1,-13.091229,-6.2524896
RS_GCF_003356085.1,-0.10854484,-1.5269912
GB_GCA_002781905.1,17.82685,12.888063
RS_GCF_002124325.1,-11.663495,-11.286275
RS_GCF_002113135.1,-8.16599,5.6396346
RS_GCF_002261745.1,-1.2027131,13.1961355
RS_GCF_002370075.1,-1.8193325,3.0612946
RS_GCF_002330725.1,8.732332,-9.450412
RS_GCF_002330135.1,5.5932517,-7.3822055
RS_GCF_002329885.1,-3.2038724,-7.2229776
RS_GCF_002447795.1,-0.37681815,-10.422828
RS_GCF_002926775.1,14.734678,-0.45097134
RS_GCF_002804185.1,11.277494,-3.0727
RS_GCF_002912985.1,-10.064761,-3.686596
RS_GCF_002899735.1,-1.372717,3.2820556
RS_GCF_003077735.1,-7.336265,1.2155432
RS_GCF_003668815.1,2.8486779,-7.6499796
RS_GCF_003175125.1,8.610344,-1.9618601
RS_GCF_024585085.1,-1.0924205,2.9524088
RS_GCF_003397855.1,-15.488895,8.701016
RS_GCF_003664805.1,11.202132,-3.0992556
GB_GCA_007128575.1,20.004913,-3.2650633
RS_GCF_008681475.1,-5.8485723,-7.0925374
RS_GCF_012912085.1,6.3856764,-15.817919
RS_GCF_008369235.1,10.316725,7.832886
GB_GCA_009838975.1,22.988771,7.7208633
GB_GCA_009837965.1,11.044513,9.578302
GB_GCA_009845665.1,22.953035,7.6973004
GB_GCA_009843115.1,9.779431,-19.281542
RS_GCF_009799715.1,5.816842,-1.4498425
RS_GCF_013522775.1,3.3595054,1.7724684
RS_GCF_014349455.1,10.1633625,-0.9729523
RS_GCF_011320475.1,4.2934437,-2.1091552
GB_GCA_018608965.1,-10.244191,-7.1738806
GB_GCA_018661525.1,21.150938,-6.3038087
RS_GCF_014181475.1,12.086927,5.796091
RS_GCF_015712205.1,6.4463434,6.668983
GB_GCA_014383215.1,-9.912971,13.2088785
RS_GCF_016648665.1,-11.694045,-1.2463771
RS_GCF_014531745.1,-17.104248,7.1784153
RS_GCF_021406745.1,8.732285,-9.4504
GB_GCA_017857245.1,12.47605,9.6889515
GB_GCA_017859695.1,-9.896051,13.214396
RS_GCF_017349215.1,5.180154,14.871775
RS_GCF_021375855.1,0.8174236,7.0422635
RS_GCF_018499675.1,3.9785101,10.385835
GB_GCA_022730795.1,-2.7111106,21.778284
RS_GCF_020177415.1,17.853773,2.5868495
RS_GCF_021494665.1,3.3105702,-3.1358218
RS_GCF_024437035.1,14.729621,-0.44894072
RS_GCF_003115075.2,3.8255022,11.894673
RS_GCF_019703285.1,-2.9038525,-2.2163637
RS_GCF_002752995.1,-6.6853104,4.8695583
RS_GCF_904864525.1,-6.694288,4.871246
RS_GCF_001292365.1,15.036313,4.230455
GB_GCA_000383155.1,11.458341,7.092938
RS_GCF_000612325.1,-0.46986118,17.554024
RS_GCF_002213985.1,-2.1809878,-6.8168097
RS_GCF_000804125.1,9.007936,-1.0365787
GB_GCA_000989665.1,13.4720955,-17.160969
RS_GCF_001527925.1,2.8830254,25.687935
RS_GCF_001588825.1,3.9465814,-7.163829
RS_GCF_001417485.1,-16.385185,-13.167918
RS_GCF_001422485.1,4.1392946,3.2695704
GB_GCA_001774585.1,16.789719,15.252007
GB_GCA_001789115.1,-3.513859,18.890314
GB_GCA_001805225.1,-3.515607,18.892916
RS_GCF_001631745.1,18.40154,-14.011496
RS_GCF_001639345.1,5.8500457,3.5413272
GB_GCA_002070565.1,5.0988793,-7.9256964
RS_GCF_003590395.1,-7.1770387,19.850527
RS_GCF_001847775.1,-18.301874,5.5172086
RS_GCF_001845965.1,-18.064985,9.484835
RS_GCF_001839865.1,-15.106809,11.200404
RS_GCF_001944125.1,-18.362495,4.498776
RS_GCF_001945765.1,-18.388561,4.5269365
RS_GCF_001945775.1,-19.017033,6.110435
RS_GCF_002920305.1,-2.6350327,-17.044333
RS_GCF_002129785.1,-15.087221,11.220732
RS_GCF_017426815.1,0.9080933,0.1767782
RS_GCF_002987645.1,-16.01482,0.33078095
RS_GCF_002022645.1,0.72563815,-5.163391
RS_GCF_004328665.1,-1.608816,-5.3247285
RS_GCF_003000075.1,11.889732,4.135784
GB_GCA_002783565.1,17.865133,12.926231
RS_GCF_002126255.1,0.88215274,10.7558365
RS_GCF_003130705.1,-0.5476638,-3.1817687
RS_GCF_003691635.1,-6.684576,-1.3708639
RS_GCF_002329805.1,-5.521416,-16.083645
RS_GCF_002934765.1,-1.2922211,-3.9230955
RS_GCF_004745215.1,0.58388203,-0.13477646
RS_GCF_003959505.1,6.8354526,11.194845
GB_GCA_003167995.1,17.85582,2.5857263
GB_GCA_003155385.1,12.239995,7.971527
GB_GCA_003160475.1,22.355192,14.812902
GB_GCA_004010935.1,8.497438,0.052177098
GB_GCA_003331635.1,-2.6277664,9.950202
GB_GCA_018725205.1,4.0215106,6.150465
RS_GCF_003952465.1,5.3618374,-3.4408793
RS_GCF_003257435.1,9.675686,15.713623
RS_GCF_009796095.1,-0.70514333,6.2494683
RS_GCF_003369735.1,-6.6862617,-1.3752713
GB_GCA_003602485.1,10.676741,8.783478
RS_GCF_003581665.1,-1.2906077,-3.9230347
RS_GCF_003587115.1,-14.326695,1.9522332
RS_GCF_003596625.1,-0.65493673,25.246529
RS_GCF_003849925.1,19.53393,14.612899
GB_GCA_007130275.1,5.4653034,22.926897
RS_GCF_004109985.1,-18.366251,4.5854607
RS_GCF_004114635.1,-5.6519556,7.1373496
GB_GCA_017330695.1,4.442438,6.1007695
GB_GCA_004328405.1,-7.4042525,-12.185636
GB_GCA_015058625.1,-5.030903,-9.110506
GB_GCA_005882295.1,24.006645,9.957752
RS_GCF_005785045.1,14.9472275,11.039562
RS_GCF_008422045.1,3.9670517,-20.871704
RS_GCF_009020545.1,4.086152,-19.856325
RS_GCF_006802355.1,6.8566804,3.0097954
GB_GCA_009840495.1,11.023305,9.586127
GB_GCA_009836285.1,22.998356,7.6968536
GB_GCA_009705485.1,23.34411,2.7784524
RS_GCF_008757025.1,-2.7962966,8.502464
RS_GCF_009183945.1,1.2400781,5.2748404
RS_GCF_015159075.1,2.6559076,2.563328
RS_GCF_009675285.1,-15.570557,-7.589121
GB_GCA_011525565.1,5.542982,-10.129437
RS_GCF_011326895.1,26.500278,-0.71402776
GB_GCA_017115145.1,6.2825565,-4.357614
GB_GCA_018645665.1,21.028723,-6.371744
GB_GCA_018693675.1,21.01995,-6.3860397
GB_GCA_018657955.1,24.518423,-0.4749334
RS_GCF_019587095.1,3.7346075,9.929468
RS_GCF_019586545.1,3.7417495,9.963165
RS_GCF_017311125.1,-1.851258,2.4263752
GB_GCA_020853935.1,10.208751,-5.556017
GB_GCA_020846555.1,10.208772,-5.55604
RS_GCF_021885285.1,4.61007,-7.09841
GB_GCA_017308675.1,-9.411662,3.1445343
RS_GCF_022128125.1,-18.970379,6.1199346
GB_GCA_018820245.1,15.208353,22.144333
GB_GCA_022013575.1,25.761086,-3.9519887
GB_GCA_022820505.1,0.20024428,8.718048
RS_GCF_023838845.1,6.795829,-0.051765893
RS_GCF_024437995.1,0.7136871,-2.186794
RS_GCF_008579445.1,18.458572,-14.066618
RS_GCF_014218275.1,4.3516665,-5.417824
RS_GCF_904866235.1,-6.6686544,4.8674912
RS_GCF_902506785.1,16.268066,0.6891323
RS_GCF_000213235.1,14.980018,4.312144
RS_GCF_000453405.1,-2.9601998,-3.7230222
RS_GCF_003995925.1,10.381195,-0.31029588
RS_GCF_000966505.1,3.8650224,18.507164
GB_GCA_001512805.1,-7.4045506,-12.185801
GB_GCA_001794795.1,-15.382613,3.4492104
GB_GCA_001822855.1,16.388903,18.554752
GB_GCA_001816815.1,7.9005203,22.72414
GB_GCA_001919115.1,24.008112,9.956735
RS_GCF_001862375.1,-1.2912219,-3.9237714
RS_GCF_001666575.1,16.322313,-7.466775
GB_GCA_001899045.1,0.15315622,14.23181
RS_GCF_001939885.2,5.83039,-1.457947
RS_GCF_001944155.1,-18.996809,6.101126
RS_GCF_002903485.1,0.8870694,10.756398
RS_GCF_002129485.1,-18.197544,5.60722
RS_GCF_002855095.1,3.8513103,15.64772
RS_GCF_002916985.1,-0.84891355,2.766643
RS_GCF_002248085.2,-2.3564959,-2.1443539
GB_GCA_002929155.1,5.1407905,-6.7163854
RS_GCF_002950515.1,-2.635201,-17.044363
RS_GCF_002857445.1,4.2366643,-1.3982458
RS_GCF_002860585.1,4.1524577,5.2774615
RS_GCF_003086795.1,-0.8235008,3.2499905
RS_GCF_003120555.1,-2.4103794,-12.0341015
RS_GCF_003191685.1,6.8330812,11.191803
RS_GCF_003234395.1,1.6518074,12.283286
RS_GCF_007990015.1,3.6993845,4.701674
RS_GCF_003631515.1,-3.192334,5.553904
RS_GCF_003392155.1,-11.2763405,19.065983
RS_GCF_003397795.1,-15.488313,8.692755
RS_GCF_016808875.1,12.597032,2.8628163
GB_GCA_003671795.1,11.213193,-3.151901
RS_GCF_007993515.1,17.415941,-10.678125
RS_GCF_004105615.1,-18.236807,5.522872
GB_GCA_004321735.1,-2.627803,9.950716
GB_GCA_016874215.1,23.002052,7.7201
RS_GCF_009735165.1,9.653398,15.735138
RS_GCF_018106075.1,-2.454296,15.495813
RS_GCF_018108325.1,-4.5231414,-5.406668
RS_GCF_009101775.1,-17.107029,-12.533302
RS_GCF_009102325.1,3.8905036,-20.88991
RS_GCF_009680455.1,4.086152,-19.856325
RS_GCF_012971095.1,-8.941171,-9.373204
RS_GCF_008079765.1,-0.094374806,-4.037329
RS_GCF_008041835.1,-8.164642,5.6454926
GB_GCA_014868335.1,-20.411354,1.0943427
RS_GCF_008843095.1,2.2745445,2.1186934
RS_GCF_020055405.1,3.0097463,-9.957374
RS_GCF_015159145.1,7.7479806,-2.175005
RS_GCF_016635805.1,-15.098895,-7.2012234
RS_GCF_016634625.1,-15.073762,-7.1810436
GB_GCA_009996045.1,0.28973824,19.102213
RS_GCF_009799645.1,5.816837,-1.4505972
GB_GCA_018607905.1,22.557476,-3.9788787
GB_GCA_018607205.1,-10.244049,-7.1737657
RS_GCF_012926975.1,-1.3324351,-3.9540942
GB_GCA_018659325.1,25.841331,-4.006364
RS_GCF_015644045.1,3.0085094,3.067878
RS_GCF_014495785.1,2.1993227,2.126331
RS_GCF_017845305.1,6.8756766,-0.03713808
GB_GCA_018828245.1,-5.409462,24.143147
GB_GCA_018827845.1,15.336784,7.222972
GB_GCA_018826845.1,15.33661,7.2229934
GB_GCA_022013375.1,-5.80943,-19.322857
GB_GCA_022734765.1,6.5293045,18.724518
GB_GCA_021297875.1,10.944391,11.687078
RS_GCF_021536145.1,7.2510724,-4.975271
RS_GCF_023017625.1,-2.2848744,-2.0293012
RS_GCF_001291545.1,2.360747,-3.675697
RS_GCF_001291845.1,2.3601978,-3.6762438
RS_GCF_001407735.1,-5.370382,-0.39625406
RS_GCF_900407325.1,-3.7057393,14.8504715
RS_GCF_001046235.1,6.3186684,-5.4870405
RS_GCF_001568815.1,0.3999876,-3.6192968
GB_GCA_001189275.1,6.714541,-1.3199924
RS_GCF_000803725.1,9.0071745,-1.037653
RS_GCF_000833895.1,2.723032,1.56605
RS_GCF_004329355.1,-2.6468308,-2.7020276
GB_GCA_000995235.1,16.337164,18.6078
RS_GCF_002407505.1,1.0534589,-0.6068634
RS_GCF_001429565.2,-2.7510552,-5.6484957
GB_GCA_001767575.1,13.47723,-17.163857
GB_GCA_001824405.1,15.795662,-12.055698
RS_GCF_002302245.1,-2.6354609,-17.044458
RS_GCF_001840835.1,-17.099514,7.177445
RS_GCF_001850465.1,-18.370266,4.844222
GB_GCA_002238435.1,-1.3407596,-7.595937
RS_GCF_002113545.1,-8.165876,5.6393924
RS_GCF_002264565.1,7.490276,0.12000287
RS_GCF_002248815.1,-3.117228,2.0100946
RS_GCF_004001575.1,4.0740647,5.7855053
RS_GCF_004367295.1,4.991254,2.5202312
RS_GCF_002950455.1,-2.6352124,-17.044403
GB_GCA_003139235.1,9.564648,20.287445
GB_GCA_003134605.1,17.704336,2.7361195
GB_GCA_003159155.1,17.686977,2.7538571
GB_GCA_003157035.1,12.240645,7.9694686
GB_GCA_003156535.1,9.578284,20.261068
GB_GCA_003154575.1,9.563471,20.273073
GB_GCA_003152675.1,12.434093,12.814805
RS_GCF_003119935.1,-19.6503,-6.125655
GB_GCA_003551725.1,-0.9987691,17.396202
RS_GCF_003401515.1,3.6235018,4.7430387
GB_GCA_003219175.1,23.995415,9.97088
RS_GCF_004023345.1,5.3732467,-3.454566
RS_GCF_003256695.1,-5.520918,-16.083422
RS_GCF_003632625.1,-3.2522666,5.4947915
GB_GCA_004560935.1,-4.4971795,-13.0522
GB_GCA_007693855.1,-6.276536,15.059049
RS_GCF_004798265.1,3.988534,5.561508
RS_GCF_006131275.1,8.3114,-0.04911068
GB_GCA_007124675.1,20.004416,-3.2646954
GB_GCA_007135065.1,19.991068,-3.2530239
GB_GCA_007133975.1,-0.6228938,-19.273964
GB_GCA_004021565.1,5.0119443,6.0452576
GB_GCA_015065875.1,-5.0309114,-9.110135
RS_GCF_009875255.1,2.4006257,-21.117441
RS_GCF_007917035.2,5.5813165,3.7155688
GB_GCA_008081605.1,10.569844,3.2441182
GB_GCA_009705835.1,23.314468,2.8504992
GB_GCA_014870785.1,-20.412035,1.095184
GB_GCA_014866285.1,-1.7189407,21.488
RS_GCF_010669265.1,-1.291908,-3.923193
RS_GCF_015159005.1,-22.989222,1.1258614
RS_GCF_021078755.1,-5.3168364,12.837675
GB_GCA_013362685.1,-1.7973495,0.5901591
RS_GCF_014500805.1,-8.447966,15.225172
GB_GCA_018658925.1,25.83938,-4.0132823
GB_GCA_018667775.1,25.83938,-4.0132823
GB_GCA_018265175.1,1.648298,15.797734
RS_GCF_013425785.1,-7.5300145,4.9033294
GB_GCA_016456855.1,8.716283,7.49353
GB_GCA_017856095.1,12.471496,9.684631
GB_GCA_023663965.1,-8.010595,-17.030758
GB_GCA_018901615.1,-5.727941,-19.409826
GB_GCA_022741585.1,5.6787033,-14.057439
GB_GCA_022733395.1,5.6787033,-14.057439
GB_GCA_022730675.1,-1.5827632,21.609497
RS_GCF_019771915.1,-11.702716,5.361412
GB_GCA_022729515.1,-8.321603,3.4339232
RS_GCF_020565935.1,-6.9801245,0.7546609
GB_GCA_022756705.1,-0.52026683,-13.3713
RS_GCF_023016105.1,12.778665,-2.4591506
RS_GCF_024390315.1,-4.020062,-6.751888
RS_GCF_024437015.1,6.6999025,9.481321
GB_GCA_014190415.1,-9.901074,13.2071295
GB_GCA_014190475.1,-9.902066,13.208238
RS_GCF_902506995.1,16.268656,0.6886269
RS_GCF_000831865.1,3.1156347,-1.3213949
GB_GCA_000994825.1,-15.409628,3.4103386
RS_GCF_001527285.1,2.8985443,25.699669
RS_GCF_001189555.1,0.88706636,10.760164
RS_GCF_002734505.1,-3.9360585,2.12917
GB_GCA_001512605.1,-7.404496,-12.185782
GB_GCA_001786695.1,22.101088,-0.79548514
GB_GCA_001820555.1,19.911356,2.3598845
GB_GCA_001778635.1,19.912643,2.3549712
GB_GCA_001828815.1,13.472301,-17.168663
GB_GCA_001791385.1,16.766502,15.234363
GB_GCA_001914775.1,23.903147,10.862473
GB_GCA_001873665.1,19.493973,12.36428
GB_GCA_001673105.1,-13.427022,6.88861
RS_GCF_001992915.1,19.480278,18.864552
RS_GCF_001845635.1,-17.139423,7.1861324
RS_GCF_001947595.1,-18.058495,9.500448
GB_GCA_002771565.1,19.493673,12.365964
GB_GCA_002772095.1,17.893055,12.97163
GB_GCA_002787875.1,17.919401,12.880779
RS_GCF_002122405.1,-11.66992,-11.287319
RS_GCF_002262135.1,-1.292471,-3.9257407
RS_GCF_002317885.1,-3.122077,2.0122833
RS_GCF_004004145.1,13.115161,8.500322
RS_GCF_003842385.1,-2.014257,2.9829438
